BDRY_IDENT	SEG_NBR	CTRY_1	CTRY_2	CTRY_3	CTRY_4	CTRY_5	CYCLE_DATE
CZ00005	1620	CA					199511
CZ00005	1630	CA					199511
CZ00005	1640	CA					199511
CZ00005	1650	CA					199511
CZ00005	1660	CA					199511
CZ00005	1670	CA					199511
CZ00005	1680	CA					199511
CZ00005	1690	CA					199511
CZ00005	1700	CA					199511
CZ00005	1710	CA					199511
CZ00005	1720	CA					199511
CZ00005	1730	CA					199511
CZ00005	1740	CA					199511
CZ00005	1750	CA					199512
CZ00005	1760	CA					199511
CZ00005	1770	CA					199511
CZ00005	1780	CA					199511
CZ00005	1790	CA					199611
CZ00005	1800	CA					199511
CZ00005	1810	CA					199511
CZ00005	1820	CA					199511
CZ00005	1830	CA					199511
CZ00006	10	CA					199603
CZ00006	20	CA					199511
CZ00006	30	CA					199511
CZ00006	40	CA					199511
CZ00006	50	CA					199511
CZ00006	60	CA					199511
CZ00006	70	CA					199511
CZ00006	80	CA					199512
CZ00006	90	CA					199603
CZ00007	10	CA					200410
CZ00007	20	CA					200410
CZ00007	30	CA					200410
CZ00007	40	CA					200410
CZ00007	50	CA					200410
CZ00007	60	CA					200410
CZ00007	70	CA					200410
CZ00007	80	CA					200410
CZ00007	90	CA					200410
CZ00007	100	CA					200410
CZ00007	110	CA					200410
CZ00007	120	CA					200410
CZ00007	130	CA					200410
CZ00007	140	CA					200411
CZ00007	150	CA					200410
CZ00007	160	CA					200410
CZ00007	170	CA					200410
CZ00007	180	CA					200410
CZ00007	200	CA					200410
CZ00007	210	CA					200410
CZ00008	10	CA					200509
CZ00008	20	CA					200509
CZ00008	30	CA					200509
CZ00008	40	CA					200509
CZ00009	10	CA					199511
CZ00009	20	CA					199511
CZ00009	30	CA					199511
CZ00009	40	CA					199511
CZ00009	50	CA					199511
CZ00009	60	CA					199511
CZ00009	70	CA					199511
CZ00009	80	CA					199511
CZ00009	90	CA					199511
CZ00009	100	CA					199511
CZ00009	110	CA					199511
CZ00009	120	CA					199511
CZ00009	130	CA					199511
CZ00009	140	CA					199511
CZ00009	150	CA					199511
CZ00009	160	CA					199511
CZ00009	170	CA					199511
CZ00009	180	CA					199511
CZ00009	190	CA					199511
CZ00009	200	CA					199511
CZ00009	210	CA					199511
CZ00009	220	CA					199511
CZ00009	230	CA					199511
CZ00009	240	CA					199511
CZ00009	250	CA					199511
CZ00009	260	CA					199511
CZ00009	270	CA					199511
CZ00009	280	CA					199511
CZ00009	290	CA					199511
CZ00009	300	CA					199511
CZ00009	310	CA					199511
CZ00009	320	CA					199613
CZ00009	330	CA					199511
CZ00009	340	CA					199511
CZ00009	350	CA					199511
CZ00009	360	CA					199511
CZ00009	370	CA					199511
CZ00009	380	CA					199511
CZ00009	390	CA					199511
CZ00009	400	CA					199511
CZ00009	410	CA					199511
CZ00009	420	CA					199511
CZ00009	430	CA					199511
CZ00009	440	CA					199511
CZ00009	450	CA					199511
CZ00009	460	CA					199511
CZ00009	470	CA					199511
CZ00009	474	CA					199511
CZ00009	476	CA					199511
CZ00009	480	CA					199511
CZ00009	486	CA					199511
CZ00009	488	CA					199511
CZ00009	490	CA					199511
CZ00009	500	CA					199511
CZ00009	510	CA					199511
CZ00009	520	CA					199511
CZ00009	530	CA					199511
CZ00009	540	CA					199511
CZ00009	550	CA					199511
CZ00009	560	CA					199511
CZ00009	570	CA					199511
CZ00009	580	CA					199511
CZ00009	590	CA					199511
CZ00009	600	CA					199511
CZ00009	610	CA					199511
CZ00009	620	CA					199511
CZ00009	630	CA					199511
CZ00010	10	CA					199511
CZ00010	20	CA					199511
CZ00010	30	CA					199511
CZ00010	40	CA					199511
CZ00010	50	CA					199511
CZ00010	60	CA					199511
CZ00010	70	CA					199511
CZ00010	80	CA					199511
CZ00010	90	CA					199511
CZ00010	100	CA					199511
CZ00010	110	CA					199511
CZ00010	120	CA					199511
CZ00010	130	CA					199511
CZ00010	140	CA					199511
CZ00010	150	CA					199511
CZ00010	160	CA					199511
CZ00010	170	CA					199511
CZ00010	180	CA					199511
CZ00010	190	CA					199511
CZ00010	200	CA					199511
CZ00010	210	CA					199511
CZ00010	220	CA					199511
CZ00010	230	CA					199511
CZ00010	240	CA					199511
CZ00010	250	CA					199511
CZ00010	260	CA					199511
CZ00010	270	CA					199511
CZ00010	280	CA					199511
CZ00010	290	CA					199511
CZ00010	300	CA					199511
CZ00010	310	CA					199511
CZ00010	320	CA					199511
CZ00010	330	CA					199511
CZ00010	340	CA					199511
CZ00010	350	CA					199511
CZ00010	360	CA					199511
CZ00010	370	CA					199511
CZ00010	380	CA					199511
CZ00010	390	CA					199511
CZ00010	400	CA					199511
CZ00010	410	CA					199511
CZ00010	420	CA					199511
CZ00010	430	CA					199511
CZ00010	440	CA					199511
CZ00010	450	CA					199511
CZ00010	460	CA					199511
CZ00010	470	CA					199511
CZ00010	480	CA					199511
CZ00010	490	CA					199511
CZ00010	500	CA					199511
CZ00010	510	CA					199511
CZ00010	520	CA					199511
CZ00010	530	CA					199511
CZ00010	540	CA					199511
CZ00010	550	CA					199511
CZ00010	560	CA					199511
CZ00010	570	CA					199511
CZ00010	580	CA					199511
CZ00010	590	CA					199511
CZ00010	600	CA					199511
CZ00010	610	CA					199511
CZ00010	620	CA					199511
CZ00010	630	CA					199511
CZ00010	640	CA					199511
CZ00010	650	CA					199511
CZ00010	660	CA					199511
CZ00010	670	CA					199511
CZ00010	680	CA					199511
CZ00010	690	CA					199511
CZ00010	700	CA					199511
CZ00010	720	CA					199511
CZ00010	730	CA					199511
CZ00010	740	CA					199511
CZ00010	750	CA					199511
CZ00010	760	CA					199511
CZ00010	770	CA					199511
CZ00010	790	CA					199511
CZ00010	800	CA					199511
CZ00010	810	CA					199511
CZ00010	820	CA					199511
CZ00010	830	CA					199511
CZ00010	840	CA					199511
CZ00011	10	CA					199513
CZ00011	20	CA					199513
CZ00011	30	CA					199513
CZ00011	40	CA					199513
CZ00011	50	CA					199513
CZ00011	60	CA					199513
CZ00011	70	CA					199513
CZ00011	80	CA					199513
CZ00011	90	CA					199513
CZ00011	100	CA					199513
CZ00011	110	CA					199513
CZ00011	120	CA					199513
CZ00011	130	CA					199513
CZ00011	140	CA					199513
CZ00011	150	CA					199513
CZ00011	160	CA					199513
CZ00011	170	CA					199513
CZ00011	180	CA					199513
CZ00011	190	CA					199513
CZ00011	200	CA					199513
CZ00011	210	CA					199513
CZ00011	220	CA					199511
CZ00011	230	CA					199511
CZ00011	240	CA					199511
CZ00011	250	CA					199511
CZ00011	260	CA					199511
CZ00011	270	CA					199511
CZ00011	280	CA					200411
CZ00011	290	CA					199511
CZ00011	300	CA					199511
CZ00011	310	CA					199511
CZ00011	320	CA					199511
CZ00011	330	CA					199511
CZ00011	340	CA					199511
CZ00011	350	CA					199511
CZ00011	360	CA					199511
CZ00011	370	CA					199511
CZ00011	380	CA					199511
CZ00011	390	CA					199511
CZ00011	400	CA					199511
CZ00011	410	CA					199511
CZ00011	420	CA					199511
CZ00011	430	CA					199511
CZ00011	440	CA					199511
CZ00011	450	CA					199511
CZ00011	460	CA					199511
CZ00011	470	CA					199511
CZ00011	480	CA					199511
CZ00011	490	CA					199511
CZ00011	500	CA					199511
CZ00011	510	CA					199511
CZ00011	520	CA					199511
CZ00011	530	CA					199511
CZ00011	540	CA					199511
CZ00011	550	CA					199511
CZ00011	560	CA					199511
CZ00011	570	CA					199511
CZ00011	580	CA					199511
CZ00011	590	CA					199511
CZ00011	600	CA					199511
CZ00011	610	CA					199511
CZ00011	620	CA					199511
CZ00011	630	CA					199511
CZ00011	640	CA					199511
CZ00011	650	CA					199511
CZ00012	10	CA					199511
CZ00012	20	CA					199511
CZ00012	30	CA					199511
CZ00012	40	CA					199511
CZ00012	50	CA					199511
CZ00012	60	CA					199511
CZ00012	70	CA					199511
CZ00012	80	CA					199511
CZ00012	90	CA					199511
CZ00012	100	CA					199511
CZ00012	110	CA					199511
CZ00012	120	CA					199511
CZ00012	130	CA					199511
CZ00012	140	CA					199511
CZ00012	150	CA					199511
CZ00012	160	CA					199511
CZ00012	170	CA					199511
CZ00012	180	CA					199511
CZ00012	190	CA					199511
CZ00012	200	CA					199511
CZ00012	210	CA					199511
CZ00012	220	CA					199511
CZ00012	230	CA					199511
CZ00012	240	CA					199511
CZ00012	250	CA					199511
CZ00012	260	CA					199511
CZ00012	270	CA					199511
CZ00012	280	CA					199511
CZ00012	290	CA					199511
CZ00012	300	CA					199511
CZ00012	310	CA					199511
CZ00012	320	CA					199511
CZ00012	330	CA					199511
CZ00012	340	CA					199511
CZ00012	350	CA					199511
CZ00012	360	CA					199511
CZ00012	370	CA					199511
CZ00012	380	CA					199511
CZ00012	390	CA					199511
CZ00012	400	CA					199511
CZ00012	410	CA					199511
CZ00012	420	CA					199511
CZ00012	430	CA					199511
CZ00012	440	CA					199511
CZ00012	450	CA					199511
CZ00012	460	CA					199511
CZ00012	470	CA					199511
CZ00012	480	CA					199511
CZ00012	490	CA					199511
CZ00012	500	CA					199511
CZ00012	510	CA					199511
CZ00012	520	CA					199511
CZ00012	530	CA					199511
CZ00012	540	CA					199511
CZ00012	550	CA					199511
CZ00012	560	CA					199511
CZ00012	570	CA					199511
CZ00012	580	CA					199511
CZ00012	590	CA					199511
CZ00012	600	CA					199511
CZ00012	610	CA					199511
CZ00012	620	CA					199511
CZ00012	630	CA					199511
CZ00012	640	CA					199511
CZ00012	650	CA					199511
CZ00012	660	CA					199511
CZ00012	670	CA					199511
CZ00012	680	CA					199511
CZ00012	690	CA					199607
CZ00012	700	CA					199607
CZ00012	710	CA					199511
CZ00012	720	CA					199511
CZ00012	730	CA					199511
CZ00013	10	CA					200509
CZ00013	20	CA					200509
CZ00013	30	CA					200509
CZ00013	40	CA					200509
CZ00013	50	CA					200509
CZ00013	60	CA					200509
CZ00013	70	CA					200509
CZ00013	80	CA					200509
CZ00013	90	CA					200509
CZ00018	10	CA					199702
CZ00018	20	CA					199702
CZ00018	30	CA					199702
CZ00018	40	CA					199702
CZ00018	50	CA					199702
CZ00018	60	CA					199702
CZ00018	70	CA					199702
CZ00018	80	CA					199702
CZ00018	90	CA					199702
CZ00018	100	CA					199702
CZ00018	110	CA					199702
CZ00018	120	CA					199702
CZ00018	121	CA					200304
CZ00018	122	CA					200304
CZ00018	123	CA					200304
CZ00018	130	CA					199702
CZ00022	10	CA					199511
CZ00022	20	CA					199511
CZ00022	30	CA					199511
CZ00022	40	CA					199511
CZ00022	50	CA					199511
CZ00022	60	CA					199511
CZ00022	70	CA					199511
CZ00022	80	CA					199511
CZ00022	90	CA					199511
CZ00022	100	CA					199511
CZ00022	110	CA					199511
CZ00022	120	CA					199511
CZ00022	130	CA					199511
CZ00022	140	CA					199511
CZ00022	150	CA					199511
CZ00022	160	CA					199511
CZ00022	170	CA					199511
CZ00022	180	CA					199511
CZ00022	190	CA					199511
CZ00022	200	CA					199511
CZ00022	210	CA					199511
CZ00022	220	CA					199511
CZ00022	230	CA					199511
CZ00022	240	CA					199511
CZ00022	250	CA					199511
CZ00022	260	CA					199511
CZ00022	270	CA					199511
CZ00022	280	CA					199511
CZ00022	290	CA					199511
CZ00022	300	CA					199511
CZ00022	310	CA					199511
CZ00022	320	CA					199511
CZ00022	330	CA					199511
CZ00022	340	CA					199511
CZ00022	350	CA					199511
CZ00023	10	CA					199511
CZ00023	20	CA					199511
CZ00023	30	CA					199511
CZ00023	40	CA					199511
CZ00023	50	CA					199511
CZ00023	60	CA					199511
CZ00023	70	CA					199511
CZ00023	80	CA					199511
CZ00023	90	CA					199511
CZ00023	100	CA					199511
CZ00023	110	CA					199511
CZ00023	120	CA					199511
CZ00023	130	CA					199511
CZ00023	140	CA					199511
CZ00023	150	CA					199511
CZ00023	160	CA					199511
CZ00023	170	CA					199511
CZ00023	180	CA					199511
CZ00023	190	CA					199511
CZ00023	200	CA					199511
CZ00023	210	CA					199511
CZ00023	220	CA					199511
CZ00023	230	CA					199511
CZ00023	240	CA					199511
CZ00023	250	CA					199511
CZ00023	260	CA					199511
CZ00023	270	CA					199511
CZ00023	280	CA					199511
CZ00023	290	CA					199511
CZ00023	300	CA					199511
CZ00023	310	CA					199511
CZ00023	320	CA					199511
CZ00023	330	CA					199511
CZ00023	340	CA					199511
CZ00023	350	CA					199511
CZ00023	360	CA					199511
CZ00023	370	CA					199511
CZ00023	380	CA					199511
CZ00023	390	CA					199511
CZ00023	400	CA					199511
CZ00023	410	CA					199511
CZ00023	420	CA					199511
CZ00023	430	CA					199511
CZ00025	10	CA					199511
CZ00025	20	CA					199511
CZ00025	26	CA					200103
CZ00025	30	CA					199511
CZ00025	40	CA					199511
CZ00025	50	CA					199511
CZ00025	60	CA					199511
CZ00025	70	CA					199511
CZ00025	80	CA					199511
CZ00025	90	CA					199511
CZ00025	100	CA					199511
CZ00025	110	CA					199511
CZ00025	120	CA					199511
CZ00025	130	CA					199511
CZ00025	140	CA					199511
CZ00025	150	CA					199511
CZ00025	152	CA					199511
CZ00025	154	CA					199511
CZ00025	156	CA					199511
CZ00025	158	CA					199511
CZ00025	160	CA					199511
CZ00025	170	CA					199511
CZ00025	180	CA					199511
CZ00025	200	CA					199511
CZ00025	210	CA					199511
CZ00026	20	CA					199511
CZ00026	30	CA					199511
CZ00026	40	CA					199511
CZ00026	50	CA					199511
CZ00026	60	CA					199511
CZ00026	70	CA					199511
CZ00026	80	CA					199511
CZ00026	90	CA					199511
CZ00026	100	CA					199511
CZ00026	110	CA					199511
CZ00026	120	CA					199511
CZ00026	130	CA					199511
CZ00026	140	CA					199511
CZ00027	10	CA					199511
CZ00027	20	CA					199511
CZ00027	30	CA					199511
CZ00027	40	CA					199511
CZ00027	50	CA					199511
CZ00027	60	CA					199511
CZ00027	70	CA					199511
CZ00027	80	CA					199511
CZ00027	90	CA					199511
CZ00027	100	CA					199511
CZ00027	110	CA					199511
CZ00027	120	CA					199511
CZ00027	130	CA					199511
CZ00029	10	CA					199511
CZ00029	20	CA					199511
CZ00029	30	CA					199511
CZ00029	40	CA					199511
CZ00030	10	CA					199511
CZ00030	20	CA					199511
CZ00030	30	CA					199511
CZ00030	40	CA					199511
CZ00030	50	CA					199511
CZ00030	60	CA					199511
CZ00030	70	CA					199511
CZ00030	80	CA					199511
CZ00030	90	CA					199511
CZ00030	100	CA					199511
CZ00030	110	CA					199511
CZ00030	120	CA					199511
CZ00030	130	CA					199612
CZ00030	140	CA					199511
CZ00030	150	CA					199511
CZ00030	160	CA					199511
CZ00030	170	CA					199511
CZ00030	180	CA					199511
CZ00030	190	CA					199511
CZ00030	200	CA					199511
CZ00030	210	CA					199511
CZ00030	220	CA					199511
CZ00030	230	CA					199511
CZ00030	240	CA					199511
CZ00030	250	CA					199511
CZ00030	260	CA					199511
CZ00030	270	CA					199511
CZ00030	280	CA					199511
CZ00030	290	CA					199511
CZ00030	300	CA					199511
CZ00030	310	CA					199511
CZ00030	320	CA					199511
CZ00030	330	CA					199511
CZ00030	340	CA					199511
CZ00030	350	CA					199511
CZ00030	360	CA					199511
CZ00030	370	CA					199511
CZ00030	380	CA					199511
CZ00030	390	CA					199511
CZ00030	400	CA					199511
CZ00030	410	CA					199511
CZ00030	420	CA					199511
CZ00030	430	CA					199511
CZ00030	440	CA					199511
CZ00030	450	CA					199511
CZ00030	460	CA					199511
CZ00030	470	CA					199511
CZ00030	480	CA					199511
CZ00030	490	CA					199511
CZ00030	500	CA					199511
CZ00030	510	CA					199511
CZ00030	520	CA					199511
CZ00030	526	CA					200103
CZ00030	530	CA					199511
CZ00031	10	CA					199511
CZ00031	20	CA					199511
CZ00031	30	CA					199511
CZ00031	40	CA					199511
CZ00031	50	CA					199511
CZ00031	60	CA					199511
CZ00031	70	CA					199511
CZ00031	80	CA					199511
CZ00031	90	CA					199511
CZ00031	100	CA					199511
CZ00031	110	CA					199511
CZ00031	120	CA					199511
CZ00031	130	CA					199511
CZ00031	140	CA					199511
CZ00031	150	CA					199511
CZ00031	160	CA					199511
CZ00031	170	CA					199511
CZ00031	180	CA					199511
CZ00031	190	CA					199511
CZ00031	200	CA					199511
CZ00031	210	CA					199511
CZ00031	220	CA					199511
CZ00031	230	CA					199511
CZ00031	240	CA					199511
CZ00031	250	CA					199511
CZ00031	260	CA					199511
CZ00031	270	CA					199511
CZ00031	280	CA					199613
CZ00031	290	CA					199511
CZ00031	300	CA					199511
CZ00031	310	CA					199702
CZ00031	320	CA					199702
CZ00031	330	CA					199702
CZ00031	340	CA					199702
CZ00031	370	CA					199702
CZ00031	380	CA					199511
CZ00031	390	CA					199511
CZ00031	400	CA					199511
CZ00031	410	CA					199511
CZ00031	420	CA					199511
CZ00031	440	CA					199511
CZ00031	450	CA					199511
CZ00031	460	CA					199511
CZ00031	500	CA					199511
CZ00031	510	CA					199511
CZ00031	520	CA					199511
CZ00031	530	CA					199511
CZ00031	540	CA					199511
CZ00031	550	CA					199511
CZ00031	560	CA					199511
CZ00031	570	CA					199511
CZ00031	580	CA					199511
CZ00031	590	CA					199511
CZ00031	600	CA					199511
CZ00032	10	CA					199511
CZ00032	20	CA					199511
CZ00032	30	CA					199511
CZ00032	40	CA					199511
CZ00032	50	CA					199511
CZ00032	60	CA					199511
CZ00032	70	CA					199511
CZ00032	80	CA					199511
CZ00032	90	CA					199511
CZ00035	10	CA					199708
CZ00035	20	CA					199708
CZ00035	30	CA					199708
CZ00035	40	CA					199708
CZ00035	50	CA					199708
CZ00035	60	CA					199708
CZ00035	70	CA					199511
CZ00036	10	CA					199706
CZ00036	20	CA					199706
CZ00036	30	CA					199706
CZ00036	40	CA					199706
CZ00036	50	CA					199706
CZ00036	60	CA					199706
CZ00036	70	CA					199706
CZ00036	80	CA					199706
CZ00037	10	CA					199706
CZ00037	20	CA					199706
CZ00037	30	CA					199706
CZ00037	40	CA					199706
CZ00038	10	CA					200501
CZ00038	20	CA					199511
CZ00038	30	CA					199511
CZ00038	40	CA					199511
CZ00038	50	CA					199511
CZ00038	60	CA					199511
CZ00038	70	CA					199511
CZ00038	80	CA					199511
CZ00038	90	CA					199511
CZ00038	100	US53					200501
