SUAS_IDENT	SECTOR	ICAO	CTRY_1	CTRY_2	CTRY_3	CTRY_4	CYCLE_DATE
CYA132(H)		CZ	CA				199605
CYA133(H)		CZ	CA				199605
CYA134(A)		CZ	CA				199605
CYA135(H)		CZ	CA				199612
CYA145(H)		CZ	CA				199609
CYA152(P)		CZ	CA				199605
CYA154(P)		CZ	CA				199605
CYA158(P)		CZ	CA				199605
CYA159(S)		CZ	CA				199707
CYA163(M)		CZQQ	CA				200402
CYA164(M)		CZQQ	CA				199605
CYA166(M)		CZQQ	CA				199605
CYA167(S)		CZVR	CA				199702
CYA168(H)		CZXT	CA				199611
CYA201(S)		CZEG	CA				199605
CYA202(S)		CZ	CA				199605
CYA206(T)(1)		CZ	CA				199605
CYA206(T)(2)		CZ	CA				199605
CYA209(T)		CZEG	CA				199605
CYA210(T)		CZ	CA				199605
CYA214(M)		CZEG	CA				199605
CYA215(S)		CZEG	CA				199611
CYA218(P)		CZEG	CA				200602
CYA226(T)		CZ	CA				200602
CYA227(T)		CZ	CA				200602
CYA228(H)		CZ	CA				199605
CYA262(M)		CZWG	CA				199611
CYA263(S)		CZEG	CA				199611
CYA264(P)		CZEG	CA				199605
CYA306(T)		CZ	CA				199605
CYA308(S)		CZWG	CA				199605
CYA311(P)		CZWG	CA				199605
CYA312(P)		CZWG	CA				199612
CYA313(M)		CZMJ	CA				199612
CYA314(M)		CZMJ	CA				199702
CYA315(P)		CZ	CA				199711
CYA317(P)		CZ	CA				199605
CYA402(M)		CZWG	CA				199605
CYA403(T)		CZ	CA				199605
CYA404(T)		CZWG	CA				199612
CYA407(T)		CZPG	CA				199605
CYA408(S)		CZWG	CA				200412
CYA411(F)		CZ	CA				199609
CYA414(T)		CZPG	CA				199605
CYA420(T)		CZ	CA				200309
CYA509(P)		CZYZ	CA				199807
CYA512(P)		CZYZ	CA				199605
CYA513(P)		CZYZ	CA				199605
CYA515(P)		CZYZ	CA				199605
CYA516(P)		CZYZ	CA				199605
CYA517(P)		CZYZ	CA				199605
CYA520(T)		CZYZ	CA				199605
CYA521(M)		CZYZ	CA				199807
CYA523(A)		CZYZ	CA				199612
CYA524(S)		CZUL	CA				199605
CYA525(A)		CZYZ	CA				199605
CYA526(A)		CZYZ	CA				199605
CYA527(P)		CZYZ	CA				200103
CYA528(S)(T)		CZYZ	CA				199605
CYA529(P)		CZYZ	CA				199605
CYA530(M)		CZYZ	CA				199611
CYA532(A)		CZYZ	CA				199807
CYA534(S)		CZUL	CA				199605
CYA609(M)		CZUL	CA				199605
CYA616(T)		CZUL	CA				199605
CYA619(H)		CZUL	CA				199605
CYA621(H)		CZUL	CA				199605
CYA623(H)		CZUL	CA				199803
CYA627(S)		CZUL	CA				199612
CYA661(M)		CZUL	CA				199605
CYA662(M)		CZUL	CA				200501
CYA702(P)		CZQM	CA				199904
CYA731(M)		CZQX	CA				200006
CYA732(M)		CZQX	CA				199702
CYA733(M)		CZQX	CA				199806
CYA752(M)		CZQM	CA				199807
CYA753(S)		CZQM	CA				199702
CYA755(M)		CZQX	CA				199604
CYD101		CZVR	CA				199605
CYD106		CZ	CA				200602
CYD111		CZVR	CA				199611
CYD734		CZQM	CA				199611
CYD735		CZQM	CA				199611
CYD736		CZQM	CA				199611
CYD737		CZQM	CA				199611
CYD738		CZQM	CA				199702
CYD739		CZQM	CA				199611
CYD740		CZQM	CA				199611
CYD741		CZQM	CA				199611
CYD742		CZQM	CA				199702
CYD743		CZQM	CA				199611
CYD744		CZQM	CA				199611
CYD745		CZQM	CA				199611
CYD746		CZQM	CA				199604
CYR103		CZVR	CA				199604
CYR104		CZVR	CA				199609
CYR107		CZVR	CA				199604
CYR108		CZVR	CA				199604
CYR109		CZVR	CA				200008
CYR112		CZ	CA				200107
CYR114		CZ	CA				200107
CYR115		CZ	CA				199511
CYR138		CZ	CA				199609
CYR139		CZ	CA				199511
CYR140		CZ	CA				199511
CYR141		CZ	CA				199604
CYR156		CZVR	CA				199604
CYR157		CZVR	CA				199604
CYR160		CZVR	CA				200003
CYR165		CZVR	CA				199604
CYR203		CZEG	CA				199702
CYR204		CZOD	CA				199605
CYR205(1)		CZ	CA				199702
CYR205(2)		CZ	CA				199511
CYR208		CZ	CA				199511
CYR211		CZ	CA				199511
CYR212		CZ	CA				199601
CYR220		CZ	CA				199604
CYR221		CZOD	CA				199612
CYR222		CZOD	CA				199612
CYR223		CZOD	CA				199604
CYR224		CZOD	CA				199612
CYR225		CZOD	CA				200208
CYR251		CZ	CA				200412
CYR252		CZQL	CA				199905
CYR265		CZEG	CA				199612
CYR268		CZOD	CA				199612
CYR269		CZOD	CA				199604
CYR301		CZWG	CA				199511
CYR302		CZ	CA				199903
CYR303		CZMJ	CA				199511
CYR309		CZ	CA				199702
CYR316		CZ	CA				199605
CYR401		CZ	CA				199511
CYR405		CZ	CA				199605
CYR406		CZ	CA				199605
CYR409		CZ	CA				199605
CYR410		CZ	CA				199604
CYR501		CZYZ	CA				199605
CYR502		CZYZ	CA				199511
CYR503		CZYZ	CA				199511
CYR504		CZYZ	CA				199511
CYR505		CZYZ	CA				199511
CYR506		CZYZ	CA				199511
CYR507		CZYZ	CA				199605
CYR508		CZUL	CA				199607
CYR510		CZYZ	CA				199604
CYR511		CZYZ	CA				199807
CYR518		CZYZ	CA				199605
CYR531		CZYZ	CA				199702
CYR533		CZYZ	CA				199702
CYR535		CZYZ	CA				199702
CYR536		CZYZ	CA				200301
CYR537		CZUL	CA				200301
CYR538		CZUL	CA				200207
CYR540		CZUL	CA				199605
CYR603		CZUL	CA				199611
CYR606		CZUL	CA				199609
CYR607		CZUL	CA				199511
CYR608		CZUL	CA				199511
CYR610		CZUL	CA				199605
CYR612		CZUL	CA				199511
CYR613		CZUL	CA				199511
CYR614		CZUL	CA				199511
CYR615		CZUL	CA				199511
CYR617		CZQM	CA				199511
CYR618		CZUL	CA				199605
CYR620		CZUL	CA				199605
CYR624		CZUL	CA				199705
CYR625		CZUL	CA				199705
CYR626		CZUL	CA				200402
CYR628		CZUL	CA				200402
CYR629		CZUL	CA				200513
CYR701		CZQX	CA				199605
CYR706		CZQM	CA				199511
CYR711		CZQM	CA				199608
CYR717		CZQM	CA				199702
CYR722		CZQM	CA				199605
CYR724		CZQM	CA				199605
CYR725		CZQM	CA				199612
CYR726		CZQM	CA				199607
CYR727(A1)		CZQX	CA				200208
CYR727(A2)		CZQX	CA				199511
CYR728		CZQM	CA				199511
CYR729		CZQM	CA				199702
CYR747		CZQM	CA				200006
CYR750(M)		CZQX	CA				199813
CYR754		CZQM	CA				199608
DAD32		DAAA	AG				199511
DAD50A		DAAA	AG				199606
DAD50B		DAAA	AG				199511
DAD50C		DAAA	AG				200506
DAD50D		DADA	AG				200506
DAD50E		DADA	AG				200506
DAD50F		DADA	AG				199511
DAD52		DAAA	AG				199511
DAD61A		DAAA	AG				199511
DAD61B		DAAA	AG				199511
DAD63		DAAA	AG				199608
DAD71		DAAA	AG				199511
DAD74A		DAAA	AG				199608
DAD74B		DAAA	AG				199511
DAD74C		DAAA	AG				199511
DAD76		DAAA	AG				199511
DAD79		DAAA	AG				199511
DAD82		DAAA	AG				200412
DAD85		DAAA	AG				199511
DAP51		DAAA	AG				199511
DAP58		DAAA	AG				199511
DAP60		DAAA	AG				199606
DAP64		DAAA	AG				199608
DAP67		DAAA	AG				199511
DAP70		DAAA	AG				199511
DAP73		DAAA	AG				199608
DAR54		DAAA	AG				199511
DAR65		DAAA	AG				199511
DAR68		DAAA	AG				199511
DAR72A		DAAA	AG				199511
DAR72B		DAAA	AG				199608
DAR75		DAAA	AG				199511
DAR78		DAAA	AG				199511
DBD1		DB	BN				199511
DFR1		DFFD	UV				199511
DFR2		DFOO	UV				199511
DGD2		DGAA	GH				199511
DGD3		DGAA	GH				199511
DGD4		DGTK	GH				199511
DGD5		DGAT	GH				199511
DGP1		DGAA	GH				199511
DGR10		DGLE	GH				199511
DGR11		DGLE	GH				199511
DGR6		DGTK	GH				199511
DGR7		DGLE	GH				199511
DGR8		DGLE	GH				199511
DGR9		DGLE	GH				199608
DID1		DIII	IV				199608
DIP1		DIII	IV				199511
DIR2		DIII	IV				199511
DIR3		DIII	IV				199511
DIR4		DIII	IV				199511
DIR5(A)		DIII	IV				199511
DIR5(B)		DIII	IV				199511
DND1		DN	NI				199511
DND10		DNKK	NI				199511
DND11		DNLL	NI				199511
DND12		DN	NI				199901
DND13		DN	NI				199511
DND2		DN	NI				199511
DND3		DN	NI				199511
DND4		DN	NI				199511
DND5		DN	NI				199511
DND6		DN	NI				199511
DND7		DN	NI				199511
DND8		DN	NI				199511
DND9		DN	NI				199511
DNP1		DNMM	NI				199511
DNP2		DN	NI				199511
DNP3		DNLL	NI				199901
DNP4		DNAA	NI				199511
DNR1		DN	NI				199901
DNR2		DN	NI				200001
DNR3	A	DN	NI				200001
DNR3	B	DN	NI				199806
DTD11		DTTC	TS				199511
DTD5A		DTTC	TS				199511
DTD5B		DTTC	TS				199511
DTP3		DTTC	TS				199511
DTP6		DTTC	TS				199511
DTR10		DTTC	TS				199511
DTR10A		DTTC	TS				199511
DTR10B		DTTC	TS				199511
DTR10C		DTTC	TS				199511
DTR10D		DTTC	TS				199511
DTR16		DTTC	TS				199511
DTR17		DTTC	TS				199511
DTR17A		DTTC	TS				199511
DTR18A		DTTC	TS				199511
DTR18B		DTTC	TS				199511
DTR19		DTTC	TS				199511
DTR2		DTTC	TS				199806
DTR20C		DTTC	TS				199806
DTR20D		DTTC	TS				199511
DTR22		DTTC	TS				199511
DTR23		DTTC	TS				199511
DTR24		DTTC	TS				199712
DTR26		DTTF	TS				199806
DTR26A		DT	TS				199806
DTR26B		DTTC	TS				199806
DTR26C		DTTC	TS				199806
DTR26D		DTTC	TS				199511
DTR27		DTTC	TS				199511
DTR28		DTTC	TS				199511
DTR29		DTTC	TS				199511
DTR30		DTTC	TS				200403
DTR31A		DTTC	TS				200403
DTR31B		DTTC	TS				200403
DTR32		DTDT	TS				200403
DTR33		DTDT	TS				199511
DTR4		DTTC	TS				200403
DTR8D		DTTC	TS				199511
DTR9		DTTC	TS				199511
DTR9A		DTTC	TS				199511
DXD1		DXXX	TO				199802
DXP1		DXXX	TO				199802
DXP2		DXXX	TO				199802
DXP3		DXXX	TO				199511
DXR1		DXXX	TO				199511
DXR2		DXNG	TO				200510
EBD26		EBBU	BE				199511
EBD28		EB	BE				200508
EBD29		EBBU	BE				200511
EBD3		EBBU	BE				199511
EBD31		EBBU	BE				199511
EBD37		EBBU	BE				199511
EBD4		EBBU	BE				199511
EBD41		EBBU	BE				199511
EBD42		EBBU	BE				199511
EBD43		EBBU	BE				199511
EBD44		EBBU	BE				199511
EBD48		EBBU	BE				199511
EBD49		EBBU	BE				199511
EBD50		EBBU	BE				199511
EBD52		EBBU	BE				199511
EBD6		EBBU	BE				200506
EBD7A		EBUR	BE				200506
EBD7B		EBUR	BE				200506
EBD7C		EBUR	BE				199511
EBD9		EBUR	BE				199801
EBMP26		EB	BE				199801
EBMP29		EB	BE				199706
EBMR11		EB	BE				199706
EBMR26		EBBU	BE				199804
EBMR3		EB	BE				199804
EBMR4		EB	BE				199706
EBMR5		EB	BE				199706
EBMR6		EB	BE				199706
EBMR7		EB	BE				199706
EBMR9		EB	BE				199511
EBP1A		EBUR	BE				199511
EBP1B		EBUR	BE				199511
EBP2		EBUR	BE				200008
EBP3		EBEB	BE				199511
EBP5A		EBBU	BE				199511
EBP5B		EBBU	BE				200508
EBP5C		EBBU	BE				200508
EBP5D		EBBU	BE				200508
EBP5E		EBBU	BE				200308
EBP6A		EBFS	BE				200305
EBP7A		EBEB	BE				200404
EBR18A		EBUR	BE				199511
EBR18B		EB	BE				200007
EBR2		EBEB	BE				199511
EBR24A		EBBU	BE				199511
EBR24B		EBBU	BE				199511
EBR25		EBBU	BE				199511
EBR27		EBBU	BE				200308
EBR6B		EBFS	BE				200308
EBR7B		EBEB	BE				199705
EDD100		EDWW	GM				199705
EDD101A		EDWW	GM				200001
EDD101B		EDWW	GM				199705
EDD19A		EDWW	GM				199705
EDD19B		EDWW	GM				199705
EDD28		EDWW	GM				199705
EDD41A		EDWW	GM				199705
EDD41B		EDWW	GM				199705
EDD44		EDWW	GM				199705
EDD46		EDWW	GM				199705
EDD47A		EDBB	GM				199705
EDD47B		EDBB	GM				199705
EDD47C		EDBB	GM				200307
EDR1		EDMM	GM				199705
EDR10A		EDWW	GM				199705
EDR10B		EDWW	GM				199705
EDR110		EDLL	GM				199705
EDR111		EDLL	GM				199705
EDR112A		EDLL	GM				199705
EDR112B		EDLL	GM				199705
EDR114A		EDFF	GM				199705
EDR114B		EDFF	GM				199705
EDR115		EDLL	GM				199705
EDR116		EDFF	GM				200308
EDR117		EDLL	GM				199806
EDR118		EDFF	GM				199705
EDR11A		EDWW	GM				199705
EDR11B		EDWW	GM				199705
EDR12A		EDWW	GM				199705
EDR12B		EDWW	GM				199705
EDR131		EDFF	GM				199705
EDR132A		EDFF	GM				199705
EDR132B		EDFF	GM				199705
EDR133		EDFF	GM				199705
EDR134		EDFF	GM				199705
EDR135		EDFF	GM				199705
EDR136		EDFF	GM				199705
EDR137		EDFF	GM				199705
EDR138		EDMM	GM				199705
EDR139		EDMM	GM				199705
EDR13A		EDWW	GM				199705
EDR13B		EDWW	GM				199705
EDR14		EDWW	GM				199705
EDR141A		EDMM	GM				199705
EDR141B		EDMM	GM				200308
EDR142		EDMM	GM				199705
EDR143		EDMM	GM				199705
EDR144		EDMM	GM				200507
EDR145		EDMM	GM				200509
EDR146		EDGM	GM				199705
EDR15		EDBB	GM				199705
EDR16		EDBB	GM				199705
EDR17		EDBB	GM				199705
EDR18A		EDBB	GM				199705
EDR18B		EDBB	GM				200307
EDR2		EDWW	GM				199705
EDR20		EDBB	GM				200308
EDR201		EDWW	GM				200308
EDR202		EDWW	GM				199705
EDR203		EDLL	GM				200312
EDR205A		EDFF	GM				200312
EDR205B		EDFF	GM				200312
EDR205C		EDFF	GM				200312
EDR205D		EDFF	GM				199705
EDR206		EDBB	GM				199705
EDR207		EDMM	GM				199705
EDR208		EDBB	GM				199705
EDR21		EDBB	GM				199705
EDR210A		EDMM	GM				199705
EDR210B		EDMM	GM				199705
EDR22		EDWW	GM				200307
EDR23		EDFF	GM				200307
EDR24		EDWW	GM				200307
EDR25		EDMM	GM				200307
EDR27		EDMM	GM				200307
EDR3		EDWW	GM				199705
EDR30		EDWW	GM				200308
EDR302		EDVV	GM				200312
EDR305A		EDUU	GM				200312
EDR305B		EDUU	GM				200312
EDR305C		EDUU	GM				200312
EDR305D		EDUU	GM				199705
EDR306		EDBB	GM				199705
EDR307		EDMM	GM				199705
EDR308		EDBB	GM				199705
EDR31		EDWW	GM				199705
EDR310		EDMM	GM				199705
EDR32A		EDWW	GM				199705
EDR32B		EDWW	GM				199705
EDR33A		EDWW	GM				199705
EDR33B		EDWW	GM				199705
EDR34A		EDWW	GM				199705
EDR34B		EDWW	GM				199705
EDR34C		EDWW	GM				199705
EDR37A		EDWW	GM				200308
EDR37B		EDWW	GM				200307
EDR38		EDFF	GM				200307
EDR39		EDFF	GM				200307
EDR4		EDBB	GM				200307
EDR40		EDFF	GM				200307
EDR41		EDWW	GM				200307
EDR5		EDFF	GM				199705
EDR51A		EDBB	GM				200303
EDR51B		EDBB	GM				200303
EDR51C		EDBB	GM				199705
EDR52		EDBB	GM				199705
EDR53		EDBB	GM				199705
EDR54		EDBB	GM				199705
EDR55		EDBB	GM				199706
EDR56		EDBB	GM				200307
EDR6		EDWW	GM				200307
EDR7		EDWW	GM				199705
EDR70		EDBB	GM				199705
EDR71		EDBB	GM				199705
EDR73A		EDBB	GM				199705
EDR73B		EDBB	GM				199705
EDR73C		EDBB	GM				199705
EDR74		EDBB	GM				199705
EDR75		EDBB	GM				200308
EDR76A		EDBB	GM				200507
EDR76B		EDBB	GM				199705
EDR77		EDBB	GM				199705
EDR78		EDBB	GM				200307
EDR8		EDWW	GM				199705
EDR90		EDFF	GM				199705
EDR92		EDFF	GM				199705
EDR93		EDBB	GM				199705
EDR94		EDBB	GM				199705
EDR95A		EDBB	GM				199801
EDR95B		EDBB	GM				199705
EDR96		EDFF	GM				199705
EDR97		EDFF	GM				200003
EED14		EETT	EN				200003
EED16		EETT	EN				200003
EED17		EETT	EN				200003
EED18		EETT	EN				200003
EED20		EETT	EN				200003
EED21		EETT	EN				200112
EED23		EETT	EN				200408
EER1		EETT	EN				199511
EER3		EETT	EN				199511
EER4		EETT	EN				200408
EETSA1		EETT	EN				200409
EETSA2		EETT	EN	LG			200409
EETSA8		EETT	EN	LG			199512
EFD10		EFES	FI				199512
EFD11		EFES	FI				199512
EFD12		EFES	FI				199512
EFD13		EFES	FI				199512
EFD14A		EFES	FI				200312
EFD14B		EFES	FI				199512
EFD15		EFES	FI				199512
EFD16		EFES	FI				199512
EFD17		EFES	FI				199512
EFD20		EFES	FI				199512
EFD21		EFES	FI				199512
EFD22		EFES	FI				199512
EFD23		EFES	FI				199512
EFD24		EFES	FI				199512
EFD25		EFES	FI				199512
EFD30		EFES	FI				199601
EFD31		EFES	FI				199512
EFD32		EFES	FI				199512
EFD33		EFES	FI				199512
EFD34		EFES	FI				199512
EFD35		EFES	FI				199512
EFD36		EFES	FI				199601
EFD37		EFES	FI				199512
EFD40		EFES	FI				199512
EFD41		EFES	FI				199512
EFD42		EFES	FI				199601
EFD43		EFES	FI				199512
EFD44		EFES	FI				199512
EFD45		EFES	FI				199512
EFD46		EFES	FI				199512
EFD47		EFES	FI				199512
EFD50		EFES	FI				199512
EFD51		EFES	FI				199512
EFD52		EFES	FI				199512
EFD53		EFES	FI				199512
EFD54		EFES	FI				199512
EFD55		EFES	FI				199512
EFD56		EFES	FI				199512
EFD60		EFES	FI				200312
EFD61		EFES	FI				199512
EFD62		EFES	FI				199512
EFD63		EFES	FI				199512
EFD64		EFES	FI				199512
EFD65		EFES	FI				199512
EFD66		EFES	FI				199512
EFD67		EFES	FI				200312
EFD68		EFES	FI				199605
EFD70		EFPS	FI				199512
EFD71A		EFES	FI				200312
EFD71B		EFES	FI				199512
EFD72		EFPS	FI				199512
EFD80		EFES	FI				199512
EFD81		EFES	FI				199512
EFD82		EFES	FI				199512
EFD83		EFPS	FI				199512
EFD84		EFPS	FI				199512
EFD85		EFPS	FI				199512
EFD90		EFPS	FI				199512
EFD91A		EFPS	FI				200312
EFD91B		EFPS	FI				200312
EFD91C		EFPS	FI				199512
EFD92		EFPS	FI				199512
EFD93		EFPS	FI				199512
EFD94		EFPS	FI				199512
EFD95		EFPS	FI				200312
EFD96		EFPF	FI				199511
EFP10		EFES	FI				199511
EFP15		EFES	FI				199512
EFR10		EFES	FI				199512
EFR21		EFES	FI				199511
EFR28		EF	FI				199512
EFR30		EFES	FI				199512
EFR35		EFES	FI				199512
EFR37		EFES	FI				199512
EFR43		EFES	FI				199512
EFR45		EFES	FI				199512
EFR50		EFES	FI				199512
EFR53		EFES	FI				199512
EFR54		EFES	FI				199512
EFR55		EFES	FI				200408
EFTSA101		EFES	FI				200408
EFTSA102		EFES	FI				200409
EFTSA103		EFES	FI				200409
EFTSA104		EFES	FI				200409
EFTSA105		EFES	FI				200409
EFTSA106		EFES	FI				200409
EFTSA201		EFES	FI				200409
EFTSA202		EFES	FI				200409
EFTSA203		EFES	FI				200409
EFTSA204		EFES	FI				200110
EFTSA300		EFES	FI				200110
EFTSA301		EFES	FI				200110
EFTSA302		EFES	FI				200110
EFTSA303		EFES	FI				200110
EFTSA304		EFES	FI				200110
EFTSA305		EFES	FI				200110
EFTSA306		EFES	FI				200110
EFTSA307		EFES	FI				200110
EFTSA308		EFES	FI				200110
EFTSA309		EFES	FI				200209
EFTSA310		EFES	FI				200110
EFTSA312		EFES	FI				200110
EFTSA313		EFES	FI				200110
EFTSA314		EFES	FI				200110
EFTSA315		EFES	FI				200110
EFTSA316		EFES	FI				200110
EFTSA317		EFES	FI				200110
EFTSA318		EFES	FI				200110
EFTSA319		EFES	FI				200110
EFTSA320		EFES	FI				200110
EFTSA321		EFES	FI				200110
EFTSA322		EFES	FI				200110
EFTSA323		EFES	FI				200110
EFTSA324		EFES	FI				200110
EFTSA325		EFES	FI				200110
EFTSA326		EFES	FI				200512
EFTSA327		EFES	FI				200512
EFTSA328		EFES	FI				200409
EFTSA401		EFES	FI				200409
EFTSA402		EFES	FI				200409
EFTSA403		EFES	FI				200409
EFTSA404		EFES	FI				200409
EFTSA405		EFES	FI				200409
EFTSA406		EFES	FI				200409
EFTSA407		EFES	FI				200409
EFTSA408		EFES	FI				200409
EFTSA409		EFES	FI				200409
EFTSA410		EFES	FI				200409
EFTSA411		EFES	FI				200409
EFTSA412		EFES	FI				200409
EFTSA413		EFES	FI				200409
EFTSA414		EFES	FI				200409
EFTSA415		EFES	FI				200409
EFTSA416		EFES	FI				200409
EFTSA417		EFES	FI				200409
EFTSA418		EFES	FI				200409
EFTSA419		EFES	FI				200409
EFTSA420		EFES	FI				200409
EFTSA421		EFES	FI				200409
EFTSA422		EFES	FI				200409
EFTSA423		EFES	FI				200409
EFTSA424		EFES	FI				200409
EFTSA425		EFES	FI				200409
EFTSA426		EFES	FI				200409
EFTSA427		EFES	FI				200409
EFTSA428		EFES	FI				200409
EFTSA429		EFES	FI				200409
EFTSA601		EFES	FI				200409
EFTSA602		EFES	FI				200409
EFTSA603		EFES	FI				200409
EFTSA604		EFES	FI				200409
EFTSA605		EFES	FI				200409
EFTSA606		EFES	FI				200409
EFTSA607		EFES	FI				200409
EFTSA608		EFES	FI				200409
EFTSA609		EFES	FI				200409
EFTSA610		EFES	FI				200409
EFTSA611		EFES	FI				200409
EFTSA612		EFES	FI				200409
EFTSA613		EFES	FI				200409
EFTSA614		EFES	FI				200409
EFTSA615		EFES	FI				200409
EFTSA616		EFES	FI				200409
EFTSA617		EFES	FI				200409
EFTSA618		EFES	FI				200409
EFTSA619		EFES	FI				200409
EFTSA701		EFPS	FI				200409
EFTSA702		EFPS	FI				200409
EFTSA703		EFPS	FI				200409
EFTSA704		EFPS	FI				200409
EFTSA705		EFPS	FI				200409
EFTSA706		EFPS	FI				200409
EFTSA707		EFPS	FI				200409
EFTSA708		EFPS	FI				200409
EFTSA709		EFPS	FI				200110
EFTSA710		EFPS	FI				200409
EFTSA711		EFPS	FI				200409
EFTSA712		EFPS	FI				200409
EFTSA713		EFPS	FI				200409
EFTSA714		EFPS	FI				200409
EFTSA715		EFPS	FI				200409
EFTSA716		EFPS	FI				200409
EFTSA717		EFPS	FI				200409
EFTSA718		EFPS	FI				200409
EFTSA719		EFPS	FI				200409
EFTSA720		EFPS	FI				200409
EFTSA721		EFPS	FI				200409
EFTSA722		EFPS	FI				200409
EFTSA723		EFPS	FI				200409
EFTSA724		EFPS	FI				200409
EFTSA725		EFPS	FI				200409
EFTSA726		EFPS	FI				199511
EGD001		EGTT	UK				199605
EGD003		EGTT	UK				199605
EGD004		EGTT	UK				199511
EGD006		EGTT	UK				199605
EGD006A		EGTT	UK				199605
EGD007		EGTT	UK				199605
EGD007A		EGTT	UK				199605
EGD007B		EGTT	UK				199605
EGD008		EGTT	UK				199605
EGD008A		EGTT	UK				199605
EGD008B		EGTT	UK				199605
EGD009		EGTT	UK				199605
EGD009A		EGTT	UK				199511
EGD011		EGTT	UK				199511
EGD012		EGTT	UK				199511
EGD013		EGTT	UK				199511
EGD014		EGTT	UK				199511
EGD015		EGTT	UK				199511
EGD017		EGTT	UK				199511
EGD021		EGTT	UK				199511
EGD023		EGTT	UK				199511
EGD026		EGTT	UK				199511
EGD031		EGTT	UK				199511
EGD036		EGTT	UK				199511
EGD037		EGTT	UK				199511
EGD038		EGTT	UK				199511
EGD039		EGTT	UK				199511
EGD040		EGTT	UK				199511
EGD044		EGTT	UK				199812
EGD061		EGTT	UK				200603
EGD064A		EGTT	UK				200603
EGD064B		EGTT	UK				200603
EGD064C		EGTT	UK				199511
EGD110		EGTT	UK				199704
EGD113		EGTT	UK				199511
EGD115A		EGTT	UK				199601
EGD115B		EGTT	UK				199511
EGD117		EGTT	UK				199704
EGD118		EGTT	UK				199512
EGD119		EGTT	UK				199601
EGD121		EGTT	UK				199511
EGD123		EGTT	UK				199511
EGD124		EGTT	UK				199511
EGD125		EGTT	UK				199511
EGD126		EGTT	UK				199511
EGD127		EGTT	UK				199511
EGD128		EGTT	UK				199511
EGD129		EGTT	UK				199706
EGD130		EGTT	UK				199511
EGD131		EGTT	UK				199511
EGD132		EGTT	UK				199511
EGD133		EGTT	UK				199511
EGD133A		EGTT	UK				199511
EGD136		EGTT	UK				199511
EGD138		EGTT	UK				199511
EGD138A		EGTT	UK				199511
EGD138B		EGTT	UK				199706
EGD139		EGTT	UK				199511
EGD141		EGTT	UK				199511
EGD145		EGTT	UK				199511
EGD146		EGTT	UK				199511
EGD147		EGTT	UK				199511
EGD201		EGTT	UK				199511
EGD201A		EGTT	UK				199511
EGD201B		EGTT	UK				199511
EGD203		EGTT	UK				199706
EGD206		EGTT	UK				199704
EGD207		EGTT	UK				199511
EGD208		EGTT	UK				199607
EGD211		EGTT	UK				199913
EGD213		EGTT	UK				199913
EGD215		EGTT	UK				199913
EGD216		EGTT	UK				199511
EGD304		EGTT	UK				199511
EGD305		EGTT	UK				199704
EGD306		EGTT	UK				199704
EGD307		EGTT	UK				199704
EGD308		EGTT	UK				199511
EGD314		EGTT	UK				200303
EGD323A		EGPX	UK				200303
EGD323B		EGPX	UK				200303
EGD323C		EGPX	UK				200303
EGD323D		EGPX	UK				200303
EGD323E		EGPX	UK				199511
EGD401		EGPX	UK				199511
EGD402A		EGPX	UK				199511
EGD402B		EGTT	UK				199513
EGD402C		EGTT	UK				199601
EGD403		EGPX	UK				199603
EGD403A		EGPX	UK				199511
EGD405		EGPX	UK				199511
EGD405A		EGPX	UK				199513
EGD406		EGPX	UK				199511
EGD406B		EGTT	UK				199511
EGD406C		EGTT	UK				199706
EGD407		EGPX	UK				199511
EGD408		EGTT	UK				199511
EGD409		EGTT	UK				199511
EGD410		EGTT	UK				199511
EGD411		EGTT	UK				199511
EGD412		EGTT	UK				199607
EGD441		EGTT	UK				199812
EGD442		EGTT	UK				199511
EGD505		EGPX	UK				199511
EGD508		EGQM	UK				199511
EGD509		EGOY	UK				199511
EGD510		EGNT	UK				199511
EGD512		EGQM	UK				199511
EGD512A		EGQM	UK				199511
EGD513		EGPX	UK				199511
EGD513A		EGQM	UK				199511
EGD513B		EGQM	UK				199511
EGD601		EGPX	UK				199511
EGD602		EGPX	UK				199511
EGD604		EGPX	UK				199511
EGD609		EGPX	UK				200303
EGD613A		EGPX	UK				200303
EGD613B		EGPX	UK				200303
EGD613C		EGPX	UK				199511
EGD701		EGPX	UK				199511
EGD701A		EGPX	UK				199511
EGD701B		EGPX	UK				199706
EGD701C		EGPX	UK				199511
EGD701D		EGPX	UK				199511
EGD701E		EGPX	UK				199607
EGD702		EGPX	UK				199706
EGD703		EGPX	UK				199511
EGD710		EGPH	UK				200303
EGD712A		EGPX	UK				200303
EGD712B		EGPX	UK				200303
EGD712C		EGPX	UK				200303
EGD712D		EGPX	UK				199511
EGD801		EGPX	UK				199511
EGD802		EGPX	UK				199511
EGD803		EGPX	UK				199512
EGD807		EGPX	UK				199511
EGD809(C)		EGPX	UK				199511
EGD809(N)		EGPX	UK				199511
EGD809(S)		EGPX	UK				199511
EGP047		EGTT	UK				199511
EGP106		EGTT	UK				199511
EGP414		EGTT	UK				199511
EGP417		EGTT	UK				199511
EGP422		EGTT	UK				199511
EGP424		EGTT	UK				199511
EGP425		EGTT	UK				199511
EGP434		EGTT	UK				199511
EGP436		EGTT	UK				199605
EGP438		EGTT	UK				199511
EGP502		EGTT	UK				199511
